Date,Close,Mahadasha,Antardasha,SMI_Base,Tithi,Nakshatra,Nithya_Yoga,Aspect_Mars_Saturn,Aspect_Jup_Sun,Aspect_Rahu_Mars,Vedha_Score,Sun_Deg,Sun_Speed,Moon_Deg,Moon_Speed,Mercury_Deg,Mercury_Speed,Venus_Deg,Venus_Speed,Mars_Deg,Mars_Speed,Jupiter_Deg,Jupiter_Speed,Saturn_Deg,Saturn_Speed,Uranus_Deg,Uranus_Speed,Neptune_Deg,Neptune_Speed,Pluto_Deg,Pluto_Speed,True_Node_Deg,True_Node_Speed,Lilith_Deg,Lilith_Speed,Ketu_Deg,Ketu_Speed
2021-05-25,21.45,Rahu,Venus,3.0,14,16,19,0,3,0,0,40.349,0.9601,206.57,15.1784,59.798,0.3477,55.996,1.2244,85.365,0.6127,306.96,0.0803,289.362,-0.0034,17.925,0.0543,328.785,0.0166,272.479,-0.0125,46.583,-0.0051,27.736,-0.0317,226.583,0
2021-05-26,21.64,Rahu,Venus,3.0,16,17,20,0,3,0,0,41.309,0.9597,221.764,15.1823,60.106,0.2687,57.22,1.2241,85.978,0.6128,307.039,0.0775,289.358,-0.005,17.979,0.054,328.802,0.0161,272.467,-0.0129,46.58,-0.0012,27.708,-0.0262,226.58,0
2021-05-27,21.66,Rahu,Venus,3.0,17,18,21,0,3,0,0,42.268,0.9594,236.882,15.0294,60.335,0.1898,58.444,1.2238,86.591,0.613,307.115,0.0746,289.352,-0.0067,18.033,0.0537,328.818,0.0156,272.454,-0.0132,46.581,0.0026,27.684,-0.0206,226.581,0
2021-05-28,21.7,Rahu,Venus,6.5,18,19,23,0,3,0,0,43.228,0.9591,251.778,14.741,60.486,0.1112,59.668,1.2235,87.204,0.6132,307.188,0.0718,289.345,-0.0083,18.086,0.0534,328.833,0.0151,272.44,-0.0136,46.585,0.0049,27.666,-0.015,226.585,0
2021-06-01,22.53,Rahu,Venus,4.5,22,24,27,0,3,0,1,47.062,0.9582,307.415,13.0452,60.322,-0.1873,64.559,1.2223,89.658,0.6139,307.452,0.06,289.299,-0.0147,18.298,0.0521,328.889,0.013,272.383,-0.0151,46.598,-0.0061,27.651,0.0076,226.598,0
2021-06-02,22.95,Rahu,Venus,4.5,23,25,1,0,0,0,1,48.02,0.958,320.269,12.671,60.101,-0.2545,65.782,1.222,90.272,0.6141,307.51,0.057,289.284,-0.0163,18.35,0.0518,328.902,0.0125,272.367,-0.0155,46.589,-0.009,27.662,0.0131,226.589,0
2021-06-03,23.01,Rahu,Venus,3.0,24,25,2,0,0,0,1,48.978,0.9578,332.779,12.36,59.814,-0.3172,67.003,1.2218,90.886,0.6143,307.566,0.054,289.267,-0.0178,18.401,0.0514,328.914,0.012,272.352,-0.0158,46.584,-0.0001,27.678,0.0187,226.584,0
2021-06-04,23.17,Rahu,Venus,3.0,25,26,3,0,0,0,1,49.936,0.9576,345.012,12.1179,59.468,-0.3745,68.225,1.2215,91.501,0.6145,307.618,0.051,289.248,-0.0194,18.452,0.0511,328.926,0.0114,272.336,-0.0162,46.59,0.0115,27.699,0.0242,226.59,0
2021-06-07,23.07,Rahu,Venus,3.0,28,2,6,0,0,0,0,52.808,0.957,20.729,11.7858,58.132,-0.5052,71.888,1.2206,93.345,0.6152,307.757,0.0417,289.183,-0.0241,18.604,0.0499,328.958,0.0098,272.286,-0.0172,46.622,0.0055,27.796,0.0403,226.622,0
2021-06-08,23.27,Rahu,Venus,5.5,29,3,7,0,0,0,0,53.765,0.9568,32.511,11.7872,57.612,-0.5327,73.109,1.2203,93.961,0.6154,307.797,0.0386,289.158,-0.0256,18.654,0.0495,328.967,0.0093,272.268,-0.0175,46.627,0.0054,27.839,0.0456,226.627,0
2021-06-09,23.12,Rahu,Venus,3.0,30,4,8,0,0,0,0,54.721,0.9566,44.318,11.8331,57.069,-0.5511,74.329,1.22,94.576,0.6156,307.834,0.0354,289.131,-0.0272,18.703,0.0491,328.976,0.0088,272.251,-0.0178,46.631,0.0015,27.887,0.0508,226.631,0
2021-06-10,23.09,Rahu,Venus,3.0,1,5,9,0,0,0,0,55.678,0.9564,56.19,11.9178,56.513,-0.56,75.549,1.2197,95.192,0.6158,307.868,0.0323,289.103,-0.0287,18.752,0.0487,328.985,0.0082,272.233,-0.0181,46.628,-0.0079,27.94,0.0559,226.628,0
2021-06-11,23.01,Rahu,Venus,3.0,1,6,10,0,0,0,0,56.634,0.9561,68.165,12.0372,55.953,-0.5594,76.768,1.2194,95.808,0.616,307.899,0.0291,289.074,-0.0302,18.8,0.0482,328.993,0.0077,272.214,-0.0184,46.615,-0.0168,27.999,0.0609,226.615,0
2021-06-14,22.92,Rahu,Venus,5.5,4,8,13,0,0,0,0,59.501,0.9555,105.034,12.5915,54.341,-0.5011,80.425,1.2183,97.657,0.6166,307.972,0.0196,288.977,-0.0346,18.943,0.0468,329.013,0.006,272.158,-0.0193,46.553,-0.024,28.204,0.0755,226.553,0
2021-06-15,23.35,Rahu,Venus,3.0,5,9,14,0,0,0,0,60.457,0.9552,117.749,12.8433,53.858,-0.464,81.643,1.2179,98.273,0.6168,307.99,0.0164,288.942,-0.036,18.989,0.0464,329.019,0.0055,272.138,-0.0196,46.527,-0.027,28.282,0.0802,226.527,0
2021-06-16,23.23,Rahu,Venus,3.0,6,10,15,0,0,0,0,61.412,0.955,130.732,13.1288,53.416,-0.4192,82.861,1.2176,98.89,0.617,308.005,0.0132,288.905,-0.0374,19.036,0.0459,329.024,0.005,272.118,-0.0198,46.501,-0.0233,28.364,0.0847,226.501,0
2021-06-17,22.44,Rahu,Venus,4.0,7,11,16,2,0,0,0,62.367,0.9547,144.017,13.4447,53.022,-0.3674,84.078,1.2172,99.507,0.6171,308.016,0.01,288.867,-0.0388,19.081,0.0454,329.029,0.0044,272.099,-0.0201,46.484,-0.0101,28.451,0.0892,226.484,0
2021-06-18,21.77,Rahu,Venus,4.0,8,12,17,2,0,0,0,63.321,0.9545,157.629,13.7817,52.683,-0.3093,85.295,1.2168,100.125,0.6173,308.025,0.0068,288.827,-0.0402,19.126,0.0449,329.033,0.0039,272.078,-0.0203,46.482,0.0055,28.542,0.0935,226.482,0
2021-06-21,22.7,Rahu,Venus,4.0,12,16,20,2,0,0,0,66.184,0.9539,200.455,14.7164,52.05,-0.1063,88.943,1.2155,101.977,0.6178,308.031,-0.0028,288.701,-0.0442,19.259,0.0433,329.042,0.0022,272.016,-0.021,46.529,0.0181,28.841,0.1055,226.529,0
2021-06-22,22.85,Rahu,Venus,4.0,13,17,22,2,0,0,0,67.138,0.9537,215.273,14.9025,51.981,-0.0318,90.159,1.2151,102.595,0.618,308.026,-0.006,288.656,-0.0455,19.302,0.0428,329.044,0.0017,271.995,-0.0213,46.545,0.0109,28.949,0.1092,226.545,0
2021-06-23,22.91,Rahu,Venus,4.0,14,18,23,2,0,0,0,68.091,0.9536,230.222,14.9737,51.987,0.0449,91.374,1.2146,103.213,0.6181,308.019,-0.0092,288.61,-0.0468,19.344,0.0422,329.046,0.0012,271.974,-0.0215,46.548,-0.0044,29.059,0.1127,226.548,0
2021-06-24,23.11,Rahu,Venus,4.0,15,19,24,2,0,0,0,69.045,0.9534,245.176,14.9111,52.071,0.1231,92.588,1.2142,103.831,0.6183,308.008,-0.0124,288.562,-0.048,19.386,0.0417,329.047,0.0006,271.952,-0.0217,46.534,-0.0237,29.174,0.1161,226.534,0
2021-06-25,23.23,Rahu,Venus,6.5,16,20,25,2,0,0,0,69.998,0.9534,259.999,14.7136,52.234,0.2023,93.802,1.2138,104.45,0.6185,307.994,-0.0156,288.514,-0.0493,19.427,0.0411,329.047,0.0001,271.93,-0.0219,46.501,-0.0416,29.292,0.1193,226.501,0
2021-06-28,22.45,Rahu,Venus,6.5,20,23,2,2,0,0,0,72.858,0.9533,302.556,13.5654,53.2,0.4414,97.442,1.2126,106.306,0.6191,307.933,-0.0252,288.36,-0.0528,19.548,0.0394,329.045,-0.0015,271.864,-0.0224,46.343,-0.0536,29.663,0.128,226.343,0
2021-06-29,22.34,Rahu,Venus,6.5,21,24,3,2,0,0,0,73.811,0.9533,315.901,13.128,53.681,0.5205,98.654,1.2122,106.925,0.6194,307.906,-0.0284,288.307,-0.054,19.587,0.0388,329.043,-0.0021,271.841,-0.0226,46.292,-0.0483,29.792,0.1306,226.292,0
2021-06-30,22.62,Rahu,Venus,6.5,22,25,4,2,0,0,0,74.765,0.9533,328.824,12.7248,54.241,0.5989,99.866,1.2118,107.545,0.6196,307.876,-0.0315,288.252,-0.0551,19.626,0.0382,329.041,-0.0026,271.819,-0.0227,46.249,-0.0359,29.924,0.1332,226.249,0
2021-07-01,23.01,Rahu,Venus,6.5,23,26,5,2,0,0,0,75.718,0.9534,341.371,12.3803,54.878,0.6764,101.078,1.2114,108.165,0.6199,307.843,-0.0347,288.197,-0.0562,19.664,0.0376,329.038,-0.0031,271.796,-0.0229,46.224,-0.0118,30.058,0.1356,226.224,0
2021-07-02,22.96,Rahu,Venus,6.5,24,27,6,2,0,0,0,76.671,0.9534,353.609,12.1099,55.593,0.7531,102.289,1.211,108.785,0.6201,307.806,-0.0379,288.14,-0.0573,19.701,0.037,329.034,-0.0037,271.773,-0.023,46.226,0.0151,30.195,0.1379,226.226,0
2021-07-06,22.21,Rahu,Venus,4.0,27,4,10,2,0,0,0,80.485,0.9536,41.064,11.8205,59.205,1.0503,107.13,1.2094,111.267,0.6212,307.63,-0.0503,287.903,-0.0613,19.844,0.0344,329.015,-0.0058,271.68,-0.0235,46.324,0.0088,30.764,0.1465,226.324,0
2021-07-07,21.85,Rahu,Venus,4.0,28,4,11,2,0,0,0,81.439,0.9537,52.929,11.9186,60.292,1.1222,108.339,1.209,111.889,0.6214,307.578,-0.0534,287.841,-0.0623,19.878,0.0337,329.009,-0.0063,271.656,-0.0236,46.322,-0.0138,30.912,0.1485,226.322,0
2021-07-08,21.73,Rahu,Venus,4.0,29,5,12,2,0,0,0,82.393,0.9537,64.917,12.0643,61.449,1.1931,109.548,1.2085,112.51,0.6217,307.523,-0.0564,287.778,-0.0632,19.911,0.0331,329.003,-0.0069,271.633,-0.0237,46.294,-0.0435,31.061,0.1505,226.294,0
2021-07-09,22.19,Rahu,Venus,4.0,30,6,13,2,0,0,0,83.347,0.9538,77.07,12.2453,62.678,1.2631,110.756,1.2081,113.132,0.622,307.465,-0.0594,287.715,-0.064,19.944,0.0324,328.996,-0.0074,271.609,-0.0238,46.235,-0.0718,31.213,0.1525,226.235,0
2021-07-12,22.15,Rahu,Venus,7.5,3,9,16,2,0,0,0,86.208,0.9539,114.751,12.8894,66.774,1.4664,114.378,1.2066,114.999,0.6228,307.274,-0.0682,287.519,-0.0664,20.038,0.0303,328.971,-0.0089,271.537,-0.024,45.941,-0.1119,31.679,0.1581,225.941,0
2021-07-13,21.99,Rahu,Venus,7.5,4,10,17,2,0,0,0,87.162,0.9539,127.752,13.1122,68.274,1.5315,115.584,1.2061,115.622,0.623,307.204,-0.0711,287.452,-0.0672,20.068,0.0296,328.962,-0.0094,271.513,-0.024,45.832,-0.105,31.838,0.1599,225.832,0
2021-07-14,21.33,Rahu,Venus,7.5,5,11,18,2,0,0,0,88.116,0.954,140.975,13.3337,69.837,1.5951,116.79,1.2056,116.245,0.6233,307.132,-0.0739,287.384,-0.0679,20.097,0.0289,328.952,-0.0099,271.489,-0.024,45.735,-0.0859,31.998,0.1617,225.735,0
2021-07-15,21.03,Rahu,Venus,4.0,6,12,19,2,0,0,0,89.07,0.954,154.419,13.5544,71.463,1.6566,117.996,1.205,116.868,0.6235,307.056,-0.0766,287.316,-0.0685,20.126,0.0282,328.942,-0.0104,271.465,-0.0241,45.663,-0.0577,32.161,0.1633,225.663,0
2021-07-16,20.44,Rahu,Venus,3.0,7,13,20,0,0,0,0,90.024,0.954,168.084,13.7748,73.15,1.716,119.2,1.2044,117.492,0.6237,306.978,-0.0793,287.247,-0.0692,20.153,0.0274,328.931,-0.0109,271.441,-0.0241,45.621,-0.0259,32.325,0.165,225.621,0
2021-07-19,19.72,Rahu,Venus,3.0,10,16,23,0,0,0,1,92.886,0.9541,210.363,14.386,78.545,1.8762,122.811,1.2026,119.364,0.6245,306.729,-0.0871,287.037,-0.0708,20.232,0.0252,328.897,-0.0123,271.369,-0.0241,45.641,0.0176,32.827,0.1695,225.641,0
2021-07-20,19.98,Rahu,Venus,3.0,11,17,24,0,0,0,1,93.84,0.9542,224.824,14.5267,80.445,1.9222,124.013,1.2019,119.989,0.6247,306.64,-0.0896,286.966,-0.0713,20.257,0.0245,328.884,-0.0128,271.345,-0.0241,45.651,0.0013,32.997,0.1708,225.651,0
2021-07-21,20.68,Rahu,Venus,5.5,13,18,26,0,0,0,1,94.795,0.9542,239.393,14.599,82.388,1.9637,125.215,1.2013,120.614,0.6249,306.549,-0.0921,286.895,-0.0718,20.281,0.0238,328.871,-0.0133,271.321,-0.024,45.639,-0.0272,33.169,0.172,225.639,0
2021-07-22,20.45,Rahu,Venus,5.5,14,20,27,0,0,0,1,95.749,0.9543,253.991,14.5803,84.371,2.0004,126.416,1.2006,121.239,0.6252,306.456,-0.0945,286.823,-0.0722,20.305,0.023,328.857,-0.0137,271.297,-0.024,45.594,-0.0632,33.341,0.1732,225.594,0
2021-07-23,20.37,Rahu,Venus,5.5,15,21,1,0,0,0,1,96.703,0.9545,268.518,14.4561,86.387,2.032,127.616,1.2,121.864,0.6255,306.36,-0.0968,286.75,-0.0726,20.327,0.0222,328.843,-0.0142,271.273,-0.0239,45.512,-0.1007,33.515,0.1743,225.512,0
2021-07-26,20.87,Rahu,Venus,5.5,18,24,4,0,0,0,0,99.568,0.9551,310.665,13.5308,92.589,2.0941,131.213,1.198,123.742,0.6263,306.06,-0.1035,286.531,-0.0735,20.391,0.02,328.799,-0.0155,271.201,-0.0238,45.11,-0.1418,34.042,0.1772,225.11,0
2021-07-27,20.68,Rahu,Venus,5.5,19,25,5,0,0,0,0,100.523,0.9553,323.996,13.1303,94.688,2.104,132.411,1.1974,124.368,0.6266,305.955,-0.1056,286.457,-0.0738,20.41,0.0192,328.783,-0.016,271.177,-0.0237,44.976,-0.1253,34.22,0.178,224.976,0
2021-07-28,20.87,Rahu,Venus,5.5,20,26,6,0,0,3,0,101.478,0.9556,336.93,12.7429,96.795,2.1088,133.608,1.1967,124.995,0.627,305.849,-0.1076,286.384,-0.074,20.429,0.0184,328.767,-0.0164,271.154,-0.0236,44.863,-0.0994,34.398,0.1788,224.863,0
2021-07-29,21.07,Rahu,Venus,5.5,21,27,7,0,0,3,0,102.434,0.9558,349.496,12.3992,98.904,2.1089,134.804,1.1961,125.622,0.6273,305.74,-0.1096,286.31,-0.0741,20.447,0.0176,328.75,-0.0168,271.13,-0.0235,44.78,-0.0637,34.577,0.1795,224.78,0
2021-07-30,20.74,Rahu,Venus,5.5,22,1,8,0,0,3,0,103.39,0.9561,1.75,12.1219,101.011,2.1046,136.0,1.1954,126.25,0.6276,305.63,-0.1115,286.235,-0.0743,20.464,0.0168,328.733,-0.0173,271.107,-0.0234,44.736,-0.0247,34.757,0.1803,224.736,0
2021-08-02,20.58,Rahu,Venus,5.5,25,3,11,0,0,3,0,106.26,0.9571,37.433,11.799,107.281,2.0703,139.583,1.1934,128.134,0.6287,305.287,-0.1167,286.012,-0.0745,20.511,0.0144,328.68,-0.0185,271.037,-0.023,44.75,0.0091,35.301,0.1825,224.75,0
2021-08-03,20.93,Rahu,Venus,5.5,26,4,12,0,0,3,0,107.217,0.9574,49.258,11.8646,109.343,2.0533,140.776,1.1927,128.763,0.629,305.17,-0.1183,285.938,-0.0744,20.525,0.0136,328.661,-0.0189,271.014,-0.0229,44.752,-0.0082,35.484,0.1832,224.752,0
2021-08-04,20.37,Rahu,Venus,5.5,27,5,13,0,0,3,0,108.174,0.9577,61.187,12.0059,111.387,2.0342,141.969,1.192,129.392,0.6294,305.051,-0.1198,285.863,-0.0744,20.538,0.0128,328.642,-0.0193,270.991,-0.0228,44.729,-0.0395,35.668,0.184,224.729,0
2021-08-05,20.6,Rahu,Venus,5.5,28,6,14,0,0,3,0,109.132,0.958,73.291,12.2096,113.41,2.0134,143.16,1.1913,130.022,0.6297,304.93,-0.1212,285.789,-0.0743,20.551,0.012,328.622,-0.0196,270.969,-0.0226,44.669,-0.0809,35.852,0.1848,224.669,0
2021-08-06,20.79,Rahu,Venus,5.5,28,7,15,0,0,3,0,110.09,0.9583,85.622,12.4582,115.413,1.9913,144.351,1.1906,130.652,0.6301,304.808,-0.1226,285.715,-0.0742,20.562,0.0112,328.603,-0.02,270.946,-0.0224,44.567,-0.1224,36.037,0.1856,224.567,0
2021-08-09,20.49,Rahu,Venus,5.5,1,10,18,0,0,3,0,112.967,0.9592,124.225,13.2673,121.281,1.9201,147.92,1.1883,132.544,0.6312,304.435,-0.126,285.493,-0.0735,20.592,0.0087,328.541,-0.0211,270.88,-0.0219,44.062,-0.1954,36.598,0.1881,224.062,0
2021-08-10,20.85,Rahu,Venus,5.5,2,11,19,0,0,3,0,113.926,0.9595,137.609,13.4951,123.189,1.8954,149.108,1.1875,133.175,0.6315,304.309,-0.127,285.42,-0.0732,20.6,0.0079,328.52,-0.0214,270.858,-0.0217,43.871,-0.1816,36.786,0.1889,223.871,0
2021-08-11,21.02,Rahu,Venus,3.0,4,12,20,0,2,3,0,114.886,0.9598,151.201,13.6827,125.072,1.8705,150.295,1.1867,133.807,0.6319,304.181,-0.1278,285.347,-0.0729,20.608,0.007,328.498,-0.0218,270.836,-0.0215,43.706,-0.147,36.976,0.1897,223.706,0
2021-08-12,21.0,Rahu,Venus,3.0,5,13,22,0,2,3,0,115.846,0.9601,164.961,13.8299,126.93,1.8455,151.481,1.1858,134.439,0.6322,304.053,-0.1286,285.274,-0.0725,20.615,0.0062,328.476,-0.0221,270.815,-0.0213,43.58,-0.1046,37.166,0.1906,223.58,0
2021-08-13,20.75,Rahu,Venus,3.0,6,14,23,0,2,3,0,116.806,0.9603,178.85,13.9428,128.763,1.8206,152.667,1.185,135.071,0.6326,303.924,-0.1293,285.202,-0.0721,20.62,0.0054,328.454,-0.0224,270.794,-0.021,43.496,-0.0634,37.357,0.1914,223.496,0
2021-08-16,20.37,Rahu,Venus,3.0,9,17,26,0,2,3,0,119.688,0.9611,221.037,14.158,134.113,1.7465,156.217,1.1821,136.97,0.6336,303.534,-0.1307,284.988,-0.0706,20.633,0.0029,328.385,-0.0233,270.732,-0.0203,43.44,0.0017,37.934,0.1936,223.44,0
2021-08-17,20.16,Rahu,Venus,3.0,10,18,27,0,2,3,0,120.649,0.9614,235.215,14.195,135.848,1.7222,157.399,1.1811,137.604,0.6339,303.403,-0.1309,284.917,-0.0701,20.635,0.0021,328.362,-0.0236,270.711,-0.0201,43.434,-0.0173,38.128,0.1942,223.434,0
2021-08-18,19.74,Rahu,Venus,6.5,11,19,1,0,2,3,0,121.611,0.9617,249.416,14.2005,137.558,1.6981,158.579,1.1801,138.238,0.6342,303.272,-0.1311,284.847,-0.0695,20.637,0.0012,328.338,-0.0239,270.691,-0.0198,43.4,-0.0523,38.323,0.1948,223.4,0
2021-08-19,19.22,Rahu,Venus,6.5,12,20,2,0,2,3,0,122.573,0.962,263.6,14.1584,139.244,1.6742,159.759,1.1791,138.872,0.6346,303.141,-0.1312,284.778,-0.0688,20.638,0.0004,328.314,-0.0241,270.672,-0.0195,43.327,-0.095,38.518,0.1953,223.327,0
2021-08-20,19.27,Rahu,Venus,3.0,13,21,4,0,2,3,0,123.535,0.9623,277.712,14.0534,140.906,1.6506,160.938,1.178,139.507,0.635,303.01,-0.1312,284.71,-0.0682,20.638,-0.0004,328.29,-0.0244,270.652,-0.0193,43.209,-0.1407,38.713,0.1958,223.209,0
2021-08-23,19.99,Rahu,Venus,5.5,17,24,7,0,2,3,0,126.423,0.9634,318.928,13.3315,145.753,1.5805,164.467,1.1748,141.414,0.6361,302.617,-0.1306,284.508,-0.066,20.633,-0.0029,328.216,-0.0251,270.596,-0.0184,42.645,-0.2042,39.303,0.197,222.645,0
2021-08-24,20.32,Rahu,Venus,3.0,18,25,8,0,2,3,0,127.387,0.9639,332.095,13.0008,147.322,1.5574,165.641,1.1738,142.05,0.6365,302.486,-0.1303,284.443,-0.0652,20.629,-0.0037,328.19,-0.0253,270.578,-0.0181,42.45,-0.1837,39.5,0.1973,222.45,0
2021-08-25,20.48,Rahu,Venus,3.0,19,26,9,0,2,0,0,128.351,0.9643,344.929,12.6678,148.867,1.5344,166.814,1.1727,142.687,0.6369,302.356,-0.1298,284.378,-0.0644,20.625,-0.0045,328.165,-0.0255,270.56,-0.0178,42.281,-0.1517,39.697,0.1976,222.281,0
2021-08-26,20.16,Rahu,Venus,3.0,20,27,10,0,2,0,0,129.316,0.9648,357.439,12.3608,150.39,1.5113,167.986,1.1716,143.324,0.6373,302.227,-0.1292,284.314,-0.0636,20.62,-0.0053,328.139,-0.0257,270.542,-0.0175,42.149,-0.11,39.895,0.1979,222.149,0
2021-08-27,20.7,Rahu,Venus,3.0,20,1,11,0,2,0,0,130.281,0.9653,9.667,12.1048,151.89,1.4881,169.158,1.1705,143.962,0.6378,302.098,-0.1286,284.251,-0.0627,20.615,-0.0062,328.114,-0.0259,270.525,-0.0172,42.063,-0.0635,40.093,0.1982,222.063,0
2021-08-30,20.46,Rahu,Venus,3.0,23,4,14,0,0,0,0,133.179,0.9668,45.337,11.805,156.249,1.4176,172.664,1.1671,145.877,0.6391,301.716,-0.1261,284.067,-0.0599,20.592,-0.0086,328.035,-0.0264,270.475,-0.0161,42.006,-0.0006,40.689,0.1991,222.006,0
2021-08-31,20.32,Rahu,Venus,3.0,24,5,15,0,0,0,0,134.146,0.9673,57.174,11.885,157.655,1.3934,173.831,1.166,146.516,0.6396,301.59,-0.125,284.008,-0.0588,20.583,-0.0094,328.009,-0.0266,270.459,-0.0158,42.001,-0.0122,40.888,0.1994,222.001,0
2021-09-01,20.02,Rahu,Venus,3.0,25,6,16,0,0,0,0,135.113,0.9678,69.136,12.0531,159.036,1.3689,174.996,1.1648,147.156,0.64,301.466,-0.1239,283.949,-0.0578,20.574,-0.0102,327.982,-0.0267,270.443,-0.0154,41.976,-0.0409,41.087,0.1998,221.976,0
2021-09-02,20.53,Rahu,Venus,3.0,26,7,17,0,0,0,0,136.082,0.9684,81.306,12.2991,160.392,1.3437,176.16,1.1636,147.796,0.6405,301.342,-0.1227,283.892,-0.0567,20.563,-0.011,327.955,-0.0269,270.428,-0.0151,41.914,-0.0837,41.287,0.2001,221.914,0
2021-09-03,20.41,Rahu,Venus,5.5,27,8,18,0,0,0,1,137.05,0.9689,93.755,12.6062,161.723,1.3179,177.323,1.1624,148.437,0.6409,301.22,-0.1214,283.836,-0.0556,20.552,-0.0118,327.928,-0.027,270.413,-0.0147,41.807,-0.1296,41.488,0.2005,221.807,0
2021-09-07,20.29,Rahu,Venus,3.0,1,12,22,0,0,0,1,140.93,0.9709,146.907,13.9096,166.776,1.2056,181.963,1.1573,151.004,0.6428,300.746,-0.1152,283.622,-0.051,20.498,-0.015,327.819,-0.0274,270.357,-0.0132,41.059,-0.1985,42.293,0.2023,221.059,0
2021-09-08,20.03,Rahu,Venus,3.0,2,13,23,0,0,0,1,141.901,0.9714,160.925,14.1128,167.966,1.1746,183.119,1.156,151.647,0.6432,300.632,-0.1135,283.572,-0.0497,20.483,-0.0158,327.792,-0.0274,270.344,-0.0128,40.877,-0.1624,42.496,0.2027,220.877,0
2021-09-09,20.07,Rahu,Venus,3.0,3,14,24,0,0,0,0,142.873,0.9718,175.105,14.2338,169.124,1.1419,184.275,1.1546,152.291,0.6437,300.52,-0.1116,283.523,-0.0485,20.466,-0.0165,327.765,-0.0275,270.332,-0.0124,40.738,-0.1146,42.699,0.2031,220.738,0
2021-09-10,20.06,Rahu,Venus,3.0,4,15,25,0,0,0,0,143.845,0.9723,189.367,14.2777,170.249,1.1075,185.429,1.1531,152.935,0.6441,300.409,-0.1097,283.475,-0.0472,20.45,-0.0173,327.737,-0.0275,270.319,-0.012,40.648,-0.0679,42.902,0.2034,220.648,0
2021-09-13,20.64,Rahu,Venus,3.0,8,18,2,0,0,0,0,146.763,0.9736,232.03,14.1144,173.403,0.9915,188.881,1.1484,154.869,0.6454,300.089,-0.1034,283.34,-0.0432,20.394,-0.0195,327.654,-0.0276,270.285,-0.0107,40.588,0.004,43.514,0.2042,220.588,0
2021-09-14,20.34,Rahu,Venus,3.0,9,19,3,0,0,0,0,147.737,0.974,246.096,14.0153,174.373,0.9477,190.029,1.1467,155.515,0.6459,299.987,-0.1012,283.297,-0.0418,20.374,-0.0202,327.627,-0.0276,270.275,-0.0103,40.586,-0.0114,43.718,0.2044,220.586,0
2021-09-15,21.1,Rahu,Venus,3.0,10,20,4,0,0,0,0,148.711,0.9744,260.058,13.9054,175.297,0.9008,191.174,1.145,156.161,0.6463,299.887,-0.0989,283.256,-0.0404,20.354,-0.021,327.599,-0.0276,270.265,-0.0099,40.559,-0.0455,43.922,0.2044,220.559,0
2021-09-16,20.86,Rahu,Venus,3.0,11,21,5,0,0,0,0,149.686,0.9749,273.902,13.7809,176.173,0.8506,192.319,1.1433,156.807,0.6468,299.789,-0.0966,283.216,-0.039,20.333,-0.0217,327.571,-0.0276,270.255,-0.0094,40.492,-0.0895,44.127,0.2044,220.492,0
2021-09-17,20.71,Rahu,Venus,3.0,12,22,6,0,0,0,0,150.661,0.9753,287.612,13.6341,176.997,0.7965,193.461,1.1415,157.454,0.6472,299.693,-0.0942,283.178,-0.0376,20.311,-0.0224,327.544,-0.0276,270.246,-0.009,40.379,-0.1344,44.331,0.2043,220.379,0
2021-09-20,20.07,Rahu,Venus,5.5,15,25,10,0,0,0,0,153.589,0.9768,327.648,13.0102,179.115,0.6082,196.877,1.1358,159.398,0.6486,299.422,-0.0866,283.072,-0.0332,20.24,-0.0244,327.461,-0.0274,270.221,-0.0077,39.852,-0.1883,44.943,0.2037,219.852,0
2021-09-21,20.12,Rahu,Venus,5.5,16,26,11,0,0,0,0,154.567,0.9774,340.531,12.7528,179.687,0.5353,198.012,1.1339,160.047,0.6491,299.337,-0.0839,283.04,-0.0317,20.216,-0.0251,327.434,-0.0273,270.213,-0.0072,39.672,-0.1703,45.147,0.2033,219.672,0
2021-09-22,20.74,Rahu,Venus,3.0,17,27,12,0,0,0,0,155.544,0.9779,353.153,12.4923,180.184,0.4567,199.145,1.1319,160.696,0.6496,299.254,-0.0813,283.009,-0.0302,20.19,-0.0257,327.407,-0.0273,270.206,-0.0068,39.514,-0.1425,45.35,0.2029,219.514,0
2021-09-23,21.47,Rahu,Venus,3.0,18,1,13,0,0,0,0,156.522,0.9785,5.52,12.2478,180.598,0.3719,200.276,1.1299,161.346,0.6502,299.175,-0.0785,282.979,-0.0287,20.164,-0.0264,327.379,-0.0272,270.2,-0.0063,39.39,-0.1053,45.553,0.2025,219.39,0
2021-09-24,21.63,Rahu,Venus,3.0,19,2,14,0,0,0,0,157.501,0.9791,17.66,12.0391,180.925,0.2808,201.405,1.1278,161.997,0.6507,299.097,-0.0757,282.951,-0.0271,20.137,-0.027,327.352,-0.0271,270.194,-0.0059,39.306,-0.0611,45.755,0.202,219.306,0
2021-09-27,22.4,Rahu,Venus,3.0,22,4,17,0,0,0,0,160.441,0.9809,53.24,11.7926,181.313,-0.0322,204.779,1.1214,163.951,0.6523,298.883,-0.0671,282.877,-0.0225,20.054,-0.0289,327.272,-0.0267,270.178,-0.0045,39.268,0.014,46.359,0.2004,219.268,0
